customer_id,name,region,contract_type,contact_pref,has_auto_pay,is_on_promotion,num_products,tenure_days,ARPU,avg_monthly_spend_6m,total_data_MB_30d,total_minutes_30d,num_late_payments_12m,payment_delay_days_mean_12m,days_since_last_payment,overdue_amount,complaint_last_6m,downgrade_in_last_90d,support_calls_3m,recent_topup_amount,due_date,suspension_date,payment_link,support_number,churned,risk_score,label
CUST00834,Aanya_334,Central,prepaid,sms,0,0,1,2771,170.91,147.67,349,0,1,6.32,15,313.05,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.9576917578946096,normal
CUST01433,Pooja_433,South,fixed,sms,0,1,1,652,1058.78,915.55,25162,85,0,11.23,31,48.2,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.041806513254617,premium
CUST01655,Saanvi_155,North,postpaid,email,0,0,4,172,864.86,867.33,2438,380,0,0.0,12,272.36,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.1706612699071856,premium
CUST01647,Aarav_147,West,postpaid,sms,0,0,4,229,720.01,656.6,10939,309,0,0.0,33,508.26,0,0,1,200,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.3584568983947154,premium
CUST01651,Aditya_151,East,postpaid,email,0,0,1,395,450.59,425.59,7335,596,1,6.7,25,502.21,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.586478880445555,normal
CUST01255,Ananya_255,South,postpaid,sms,0,0,1,2370,478.94,444.72,2017,468,1,14.88,9,774.84,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.8322125911365695,normal
CUST01671,Rahul_171,North,prepaid,email,0,0,1,627,186.19,172.48,1721,300,1,3.51,49,682.04,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,1,1.876893828271168,defector
CUST00244,Sneha_244,North,prepaid,sms,0,0,1,62,189.68,204.81,293,129,1,14.93,102,302.25,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.8732485741303163,normal
CUST01275,Vivaan_275,South,postpaid,sms,0,0,3,714,504.54,513.51,2443,245,0,0.0,17,220.58,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.2573036128659487,premium
CUST00374,Saanvi_374,North,postpaid,sms,0,0,1,538,382.91,386.45,3612,695,0,0.0,27,462.94,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.6309718896793651,normal
CUST00349,Vihaan_349,West,fixed,email,0,0,3,95,1169.17,1129.17,22126,241,0,4.48,53,1831.08,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.7988372194823493,normal
CUST00918,Isha_418,East,postpaid,sms,1,0,2,522,595.16,654.86,5927,622,1,0.58,117,2153.02,0,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-111-222,1,1.864531015683542,defector
CUST00948,Saanvi_448,West,postpaid,sms,0,0,1,502,527.47,470.45,11260,526,2,18.61,58,877.0,1,0,2,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.9387783855005714,normal
CUST01179,Diya_179,East,prepaid,whatsapp,0,0,1,218,216.12,226.44,2706,94,0,0.0,15,0.0,0,1,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.0536503880475635,premium
CUST01450,Sai_450,North,prepaid,sms,1,0,1,537,134.34,135.2,13228,328,1,10.53,22,254.81,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.9570480449890502,normal
CUST00753,Aanya_253,South,prepaid,sms,1,1,1,156,123.38,136.85,3030,242,0,10.78,77,294.11,0,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.270899210334456,defector
CUST01145,Arjun_145,Central,postpaid,sms,1,0,2,230,377.32,371.95,4132,391,2,11.94,82,1011.31,0,0,1,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.445513430571343,defector
CUST00979,Ananya_479,East,postpaid,sms,0,0,1,317,331.22,325.03,1997,511,2,14.98,33,586.01,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.9391271514982376,normal
CUST01276,Saanvi_276,East,postpaid,sms,0,0,4,136,751.63,823.6,10243,265,1,5.18,10,1093.61,0,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.7247910393328474,normal
CUST01662,Kavya_162,West,prepaid,sms,0,0,2,1794,269.8,267.19,8028,169,0,0.0,123,361.22,0,1,0,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.8073804562076788,normal
CUST00003,Vihaan_3,North,prepaid,email,0,0,1,174,145.66,141.28,914,6,1,0.09,48,216.68,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.7732163510816291,normal
CUST00997,Kavya_497,South,postpaid,email,0,1,2,42,491.56,459.47,2785,326,7,42.2,70,2511.57,0,0,1,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,2.736624377974485,defector
CUST00909,Rahul_409,West,postpaid,sms,0,0,4,793,551.79,560.46,5284,219,1,0.0,10,481.77,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.4605242754136702,normal
CUST00024,Kabir_24,West,prepaid,email,1,0,1,404,120.58,124.12,3044,201,1,0.0,7,53.91,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.2427193430073268,premium
CUST00037,Aanya_37,South,postpaid,sms,0,0,1,63,369.22,344.89,7654,602,0,11.99,38,523.4,0,0,1,50,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.6886464261481757,normal
CUST01773,Isha_273,Central,postpaid,sms,0,1,2,168,499.71,451.09,10553,683,0,0.0,8,746.66,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.7659364424165322,normal
CUST01736,Kabir_236,South,prepaid,sms,0,0,2,30,251.69,244.93,4910,50,2,1.11,51,380.03,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.8438414035490377,normal
CUST01728,Arjun_228,West,postpaid,sms,0,0,1,62,296.62,289.23,11914,7,1,9.57,26,311.64,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,0.5467345244586708,normal
CUST00869,Arjun_369,North,postpaid,email,1,0,4,1620,515.99,601.79,8414,335,0,6.35,20,0.0,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,-0.0395412317138851,premium
CUST00364,Saanvi_364,South,prepaid,sms,0,0,1,30,204.59,213.69,8402,328,9,40.21,55,1508.91,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,3.9118177545421577,defector
CUST01807,Aarav_307,East,fixed,email,0,1,1,30,674.32,707.2,26539,304,0,0.0,27,901.04,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.6816311739472759,normal
CUST00026,Ananya_26,South,prepaid,sms,0,0,1,564,173.95,170.5,6907,195,0,11.69,23,75.36,1,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.2331986759627472,premium
CUST01118,Sneha_118,West,postpaid,sms,0,1,2,878,705.38,716.25,1444,372,2,9.44,2,1985.34,0,0,1,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,1.4555522511191668,defector
CUST01486,Kavya_486,Central,prepaid,sms,1,0,1,2107,134.93,139.78,3350,107,0,0.83,4,90.22,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.3421453249471735,premium
CUST00433,Sneha_433,South,postpaid,sms,1,0,2,570,423.64,373.46,5316,624,0,1.4,50,86.71,0,0,0,200,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.1319243125735333,premium
CUST01976,Priya_476,West,postpaid,sms,1,0,1,520,407.39,487.19,7405,428,1,6.38,40,898.41,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,1.157599557943506,normal
CUST01215,Diya_215,North,postpaid,email,0,0,1,413,476.53,487.68,4026,255,1,9.82,6,684.12,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.6827574098065124,normal
CUST00318,Neha_318,Central,postpaid,email,0,0,1,232,446.64,499.84,4412,43,0,0.0,23,561.87,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.6343806429999307,normal
CUST00904,Rahul_404,North,postpaid,email,0,0,2,590,461.75,351.37,6597,840,2,9.43,21,639.57,0,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.7935149122844936,normal
CUST01330,Rahul_330,East,prepaid,sms,1,0,1,976,117.67,125.43,9535,447,0,10.94,28,44.45,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.1701225412580309,premium
CUST00286,Sneha_286,East,prepaid,email,0,0,1,1715,99.62,117.21,16144,457,1,11.36,83,252.7,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,1.373955066624447,defector
CUST00357,Kabir_357,North,postpaid,email,0,0,1,938,173.69,184.75,9616,94,1,1.92,1,155.5,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.4634659266533315,normal
CUST00816,Sai_316,North,postpaid,sms,0,1,2,672,449.3,458.26,1617,290,0,1.72,22,290.05,0,0,3,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.3504519564136779,premium
CUST00736,Diya_236,East,postpaid,sms,1,0,2,182,609.74,692.57,9253,521,1,0.0,28,1642.61,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,1,1.359163837465373,defector
CUST00266,Diya_266,West,prepaid,sms,0,1,1,313,110.69,109.75,5695,548,0,0.0,40,377.44,0,0,1,200,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,1.7338182402699716,defector
CUST01262,Vihaan_262,West,prepaid,email,0,1,1,351,214.5,259.61,7293,423,1,15.99,29,232.36,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,1,0.5867978833901063,normal
CUST01416,Aarav_416,Central,prepaid,email,0,0,2,491,225.97,171.77,1635,117,0,15.06,77,239.04,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.5498919562508732,normal
CUST01562,Aanya_62,West,prepaid,sms,1,0,1,1027,126.21,119.65,7812,74,0,0.71,60,252.97,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.0148916395921936,normal
CUST00902,Sneha_402,Central,postpaid,sms,0,0,1,244,347.97,320.51,114,360,7,43.27,29,1743.3,1,0,1,200,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,2.667923651459428,defector
CUST01114,Saanvi_114,South,postpaid,sms,0,0,2,2105,601.59,567.55,1198,183,0,4.24,3,415.57,0,0,2,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.352116229733499,premium
CUST00855,Aditya_355,West,postpaid,sms,0,0,2,358,578.68,685.57,6471,609,1,6.97,27,974.69,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.8875745201868436,normal
CUST00614,Arjun_114,East,prepaid,sms,0,0,1,105,242.3,252.17,2981,204,0,12.17,62,370.54,0,0,1,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.7975473000579484,normal
CUST00279,Rahul_279,North,prepaid,email,0,0,1,295,152.06,147.2,8184,239,0,3.19,2,139.59,0,0,4,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.4588355031890442,normal
CUST00550,Aditya_50,Central,postpaid,sms,0,0,2,1029,358.84,360.96,3409,543,0,1.88,119,376.8,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.6107013887658658,normal
CUST01148,Kabir_148,North,postpaid,sms,1,0,2,221,466.13,412.52,9090,369,1,2.14,21,533.88,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.5750357783272575,normal
CUST01340,Diya_340,West,fixed,email,0,0,1,1577,323.66,260.25,23594,353,3,4.08,3,695.8,0,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,1.1176043457376543,normal
CUST00882,Neha_382,South,postpaid,sms,0,0,2,631,572.11,566.32,2561,277,2,9.16,18,721.5,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.7072757182485365,normal
CUST01299,Saanvi_299,East,postpaid,email,1,1,2,375,591.96,592.49,4587,223,0,11.01,20,1096.15,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.9405029160933648,normal
CUST00346,Aarav_346,Central,postpaid,email,0,0,1,274,288.31,276.14,5145,369,2,7.59,39,648.76,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,1.216885740662896,defector
CUST01862,Neha_362,Central,prepaid,email,0,0,1,1511,108.69,130.19,3306,307,1,17.79,16,229.12,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,1.073499731534434,normal
CUST00960,Rahul_460,South,postpaid,sms,0,0,1,555,361.47,361.58,5308,563,4,32.96,28,906.01,1,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,1.3471552193901124,defector
CUST01878,Kavya_378,East,postpaid,email,0,0,1,37,315.44,347.42,4409,357,8,48.67,33,1918.54,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,3.2571280120761794,defector
CUST00545,Rahul_45,East,prepaid,sms,0,0,1,580,104.15,94.61,1721,217,2,4.47,9,180.73,0,0,1,50,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.9198564040595316,normal
CUST01342,Pooja_342,West,fixed,email,0,1,1,360,599.57,654.99,18662,104,7,28.71,3,3307.33,0,0,1,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,2.9618861548833686,defector
CUST01436,Priya_436,North,postpaid,sms,0,0,1,575,375.68,366.11,7780,604,0,0.0,5,520.54,0,1,1,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.7469577673031346,normal
CUST00032,Priya_32,North,postpaid,sms,0,0,2,708,467.04,515.61,997,885,0,16.65,43,149.28,0,0,0,100,2025-12-29,2026-01-08,{payment_link},1800-111-222,0,0.1786053420544017,premium
CUST00408,Vivaan_408,Central,prepaid,email,1,1,1,751,171.61,187.93,1049,187,0,9.4,7,288.37,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.8038622539548108,normal
CUST00068,Ananya_68,West,prepaid,sms,1,1,1,79,181.11,196.68,3518,72,0,0.42,33,22.04,0,0,0,0,2025-12-29,2026-01-08,{payment_link},1800-333-444,0,0.1013063399218183,premium
CUST01306,Aditya_306,South,postpaid,sms,0,0,1,1168,323.3,287.76,180,316,0,0.0,102,747.15,1,0,0,100,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,1.2099575577897224,normal
CUST00947,Aditya_447,North,postpaid,email,1,1,1,440,112.4,104.21,7863,588,2,20.6,9,153.57,0,0,0,50,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,0.7354549649300849,normal
CUST00606,Priya_106,North,fixed,sms,1,0,1,729,929.54,793.11,13381,10,1,17.42,11,1955.14,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.0528226308516162,normal
CUST01228,Arjun_228,South,prepaid,email,1,0,1,3051,107.98,120.22,1743,146,1,7.25,14,171.45,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.8609759028025542,normal
CUST01793,Krishna_293,Central,postpaid,sms,0,0,3,162,649.86,666.76,6254,224,0,5.65,15,78.55,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.0569439690304266,premium
CUST00041,Saanvi_41,East,postpaid,sms,0,0,4,1821,923.57,862.06,3982,224,0,2.52,80,982.88,0,1,1,0,2025-12-29,2026-01-08,{payment_link},1800-111-222,0,0.6435205448225404,normal
CUST01376,Kabir_376,West,prepaid,sms,0,1,1,74,178.22,209.31,221,354,1,12.76,49,174.6,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.5562945765973851,normal
CUST00219,Vihaan_219,Central,fixed,sms,0,0,3,1290,1349.72,1296.98,19065,677,0,4.97,12,3929.92,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,1.4909698052802522,defector
CUST00776,Diya_276,Central,postpaid,email,0,0,3,1852,482.47,572.44,7278,578,0,3.66,12,424.0,0,0,0,500,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.4368766064127949,premium
CUST00245,Pooja_245,West,postpaid,email,0,0,1,1124,300.8,284.14,404,451,0,0.0,16,346.18,1,0,0,50,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,0.6031095329158107,normal
CUST00383,Ananya_383,East,postpaid,sms,0,0,1,328,407.81,480.34,6502,288,0,1.6,78,616.95,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.8340769197397531,normal
CUST00866,Saanvi_366,South,postpaid,email,1,0,1,2312,518.71,599.23,1820,465,0,0.0,33,231.24,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.2184486307368145,premium
CUST01382,Rahul_382,East,postpaid,sms,0,1,2,117,525.33,535.94,6237,470,1,16.37,3,1085.97,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,1.0950895273774648,normal
CUST00719,Priya_219,East,postpaid,email,0,0,2,123,543.04,504.12,8823,366,4,21.23,174,1649.72,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.7167860213612396,defector
CUST00172,Saanvi_172,South,postpaid,email,1,0,3,273,586.99,624.04,7358,406,0,4.18,29,830.12,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.713272254772492,normal
CUST00688,Aditya_188,North,postpaid,sms,0,0,2,443,585.86,633.23,1167,316,0,0.0,17,890.03,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.7815468512816968,normal
CUST00554,Krishna_54,East,postpaid,email,0,1,2,428,332.87,325.75,986,328,0,0.0,44,308.66,0,0,1,0,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,0.4970002894978251,normal
CUST00795,Vivaan_295,Central,postpaid,sms,0,1,1,2150,373.27,408.84,2856,451,2,16.42,26,658.85,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.9661814469329512,normal
CUST00645,Ananya_145,West,postpaid,email,0,0,2,211,537.77,632.06,10371,353,0,17.38,62,940.65,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.9195149269803876,normal
CUST00214,Pooja_214,Central,postpaid,sms,0,0,1,113,312.08,301.66,7299,500,1,5.26,7,196.65,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.3461267802302783,premium
CUST01427,Kabir_427,West,postpaid,email,1,0,2,1200,543.68,600.11,910,309,2,18.09,12,1051.17,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.0192182490870731,normal
CUST00326,Aanya_326,East,prepaid,email,0,0,2,198,295.36,324.62,3791,16,0,13.89,10,17.77,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.0523681091804774,premium
CUST01638,Krishna_138,Central,postpaid,email,0,0,1,1139,312.84,296.85,6866,453,9,53.31,42,1943.01,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,3.340912514939516,defector
CUST00654,Rahul_154,East,prepaid,sms,0,0,3,1722,413.23,505.41,5544,8,3,1.53,88,1412.54,0,0,1,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,1.830288921692873,defector
CUST00142,Vivaan_142,East,prepaid,email,1,1,1,135,155.5,148.65,9162,176,0,8.85,25,139.73,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.4780625593191325,normal
CUST01273,Arjun_273,South,prepaid,email,1,0,3,718,367.96,350.62,10266,190,1,12.71,10,375.22,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.5138449517122569,normal
CUST00213,Rahul_213,West,postpaid,sms,0,1,1,481,472.27,495.73,1581,418,0,0.76,7,35.69,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.0045471157417285,premium
CUST01430,Ishaan_430,Central,postpaid,sms,1,0,2,254,480.47,516.37,4553,589,0,0.0,18,666.41,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.7324909167862489,normal
CUST01937,Diya_437,South,postpaid,email,0,0,3,1631,520.35,552.46,8182,671,2,6.84,22,638.39,0,0,3,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.6964742447647077,normal
CUST00933,Kavya_433,West,postpaid,sms,0,0,2,2944,651.94,699.53,5910,253,0,14.02,7,1.36,0,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.0071061271804217,premium
CUST01851,Priya_351,East,prepaid,sms,0,0,1,284,162.34,174.84,5176,457,2,25.68,14,497.74,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.5968469103400351,defector
CUST00563,Kavya_63,North,postpaid,sms,0,0,1,718,207.02,205.24,12646,533,0,10.54,64,228.98,0,0,1,200,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.5956439466913064,normal
CUST01487,Vihaan_487,West,postpaid,sms,1,1,3,30,704.46,757.3,11564,496,1,0.18,17,967.77,0,0,1,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.6873953631799393,normal
CUST00870,Isha_370,Central,prepaid,sms,0,0,1,2464,83.68,90.7,5853,224,0,0.0,6,0.0,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.0140694061504803,premium
CUST01663,Pooja_163,North,postpaid,sms,0,0,2,653,502.4,470.13,2401,207,0,3.83,1,298.02,0,0,1,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.2885109201021175,premium
CUST01110,Ananya_110,West,prepaid,sms,1,0,2,222,235.44,216.53,7345,472,1,17.37,20,446.14,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,0.9816408667387654,normal
CUST00182,Ishaan_182,East,postpaid,email,1,0,1,127,514.71,487.11,3943,187,0,2.68,5,1697.34,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,1.6322434250631372,defector
CUST00405,Krishna_405,Central,postpaid,sms,0,0,3,841,716.54,710.71,9381,382,0,4.87,65,1949.17,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.379447250524944,defector
CUST01493,Isha_493,East,postpaid,email,0,0,2,806,430.27,424.89,3678,321,1,4.49,5,929.33,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.0879126528114,normal
CUST00196,Neha_196,West,prepaid,sms,0,0,1,2856,199.49,162.34,5449,379,0,2.31,4,81.13,0,0,1,500,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.2346897184518473,premium
CUST00085,Ishaan_85,South,postpaid,email,1,0,1,30,508.45,479.08,6920,946,0,0.0,28,243.56,0,0,0,50,2025-12-29,2026-01-08,{payment_link},1800-111-222,0,0.2402173926440375,premium
CUST01549,Kavya_49,Central,postpaid,email,0,0,3,1330,739.6,809.43,11417,622,0,0.0,32,63.13,0,0,0,200,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.0687002383924023,premium
CUST00936,Aarav_436,North,prepaid,email,0,0,1,193,83.65,99.19,3112,272,0,19.75,5,0.0,0,0,0,0,2025-12-29,2026-01-08,{payment_link},1800-333-444,0,-0.0176459562728001,premium
CUST00521,Ananya_21,North,postpaid,sms,0,0,1,1173,255.74,258.28,11205,452,2,11.38,55,507.53,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,1.0718416022471025,normal
CUST00117,Aditya_117,Central,postpaid,sms,1,0,1,420,548.77,553.45,8235,509,0,16.09,8,16.1,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,-0.0091768436036188,premium
CUST00659,Vivaan_159,North,prepaid,sms,0,1,3,539,366.48,364.72,5071,66,0,0.69,37,443.45,0,0,1,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.6384521327018754,normal
CUST00301,Krishna_301,East,prepaid,sms,0,0,1,532,119.22,114.13,3964,112,1,22.69,111,248.26,1,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,1.1080676257824822,normal
CUST01738,Aarav_238,East,prepaid,email,1,0,1,113,121.78,117.34,5844,85,2,10.93,7,397.18,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,1.7073339347113,defector
CUST01018,Diya_18,Central,fixed,sms,0,1,1,416,589.77,559.67,25417,161,0,12.62,2,626.32,0,0,1,50,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,0.5354269870573461,normal
CUST01491,Krishna_491,East,postpaid,sms,1,0,1,331,436.98,485.15,5167,801,1,20.31,3,485.87,0,0,2,100,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.5578712070369527,normal
CUST01357,Kavya_357,South,postpaid,sms,1,1,1,1075,392.71,387.05,593,724,10,50.66,24,2486.98,0,0,0,500,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,3.4197758985799096,defector
CUST00324,Kabir_324,Central,prepaid,sms,1,0,3,116,418.77,356.14,4950,115,0,0.0,22,317.36,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.3665374194834845,premium
CUST00588,Aanya_88,South,postpaid,email,0,0,3,475,667.18,749.9,8180,232,1,7.35,72,773.29,0,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.6362772737316532,normal
CUST01731,Isha_231,North,postpaid,sms,0,0,2,213,582.97,560.74,8836,601,0,0.0,10,0.0,1,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.002968345343785,premium
CUST00718,Kavya_218,South,prepaid,email,1,0,1,2467,135.36,155.03,7242,284,1,10.69,61,265.5,0,0,0,100,2025-12-29,2026-01-08,{payment_link},1800-222-333,0,1.046381286360624,normal
CUST00679,Priya_179,East,fixed,sms,1,0,2,350,1000.15,951.87,15378,46,0,17.47,48,707.17,1,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.3637213098259712,premium
CUST01106,Sneha_106,East,postpaid,sms,0,0,1,679,230.19,186.49,9938,667,0,0.54,68,403.82,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.9374215793764964,normal
CUST01369,Vihaan_369,South,prepaid,sms,1,0,1,1247,160.41,134.56,4694,26,0,12.11,40,101.09,0,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.3081523391748454,premium
CUST01447,Vihaan_447,South,postpaid,sms,0,0,2,563,563.24,538.97,8625,479,0,0.0,50,771.06,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.6711334187093548,normal
CUST01723,Aditya_223,Central,prepaid,email,0,0,1,122,161.45,123.63,12625,224,0,0.0,46,92.36,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.2845173123352837,premium
CUST01599,Vivaan_99,North,postpaid,email,0,0,1,185,293.59,354.21,7937,255,0,0.0,9,218.14,1,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.3847202199014656,premium
CUST00571,Aditya_71,East,prepaid,email,0,1,4,959,463.0,447.4,6984,446,2,15.06,31,568.79,0,1,1,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.7137594056094851,normal
CUST00879,Sneha_379,East,prepaid,email,0,0,2,540,237.82,254.84,5667,203,0,13.57,25,17.76,0,0,2,200,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,0.0738937222384279,premium
